,index1_x,County_x,Year_x,ShelterID,BusName_x,City_x,Zip_x,License Type_x,DogSold_x,PupSold_x,CatSold_x,KitSold_x,ExoticSold_x,BegInvDog_x,DogRec_x,DogAdopt_x,DogReclaim_x,DogEuth_x,EndInvDogs_x,BegInvCat_x,CatRec_x,CatsAdopt_x,CatsReclaim_x,CatEuth_x,EndInvCats_x,BegInvOther_x,OtherRec_x,OtherAdopt_x,OtherReclaim_x,OtherEuth_x,EndInvOther_x,AllRec_x,AllAdopt_x,AllReclaim_x,AllEuth_x,index1_y,County_y,Year_y,BusName_y,City_y,Zip_y,License Type_y,DogSold_y,PupSold_y,CatSold_y,KitSold_y,ExoticSold_y,BegInvDog_y,DogRec_y,DogAdopt_y,DogReclaim_y,DogEuth_y,EndInvDogs_y,BegInvCat_y,CatRec_y,CatsAdopt_y,CatsReclaim_y,CatEuth_y,EndInvCats_y,BegInvOther_y,OtherRec_y,OtherAdopt_y,OtherReclaim_y,OtherEuth_y,EndInvOther_y,AllRec_y,AllAdopt_y,AllReclaim_y,AllEuth_y
72,906,Hancock,2010,1520,Hancock County Dog Pound,Basco,62313,Animal Control,0,0,0,0,0,0,349,222,57,70,0,0,0,0,0,0,0,0,0,0,0,0,0,349,222,57,70,907,Hancock,2011,Hancock County Dog Pound,Basco,62313,0,0,0,0,0,0,0,320,217,56,47,0,0,0,0,0,0,0,0,0,0,0,0,0,320,217,56,47
73,908,Hancock,2010,10626,Hearts of Hancock Humane Society,Carthage,62321,Animal Shelter,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,909,Hancock,2011,Hearts of Hancock Humane Society,Carthage,62321,Animal Shelter,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0
74,911,Hancock,2010,11366,My Mathew's House,Carthage,62321,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0,0,0,0,0,0,0,31,26,0,0,912,Hancock,2011,My Mathew's House,Carthage,62321,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,93,12,10,0,1,97,0,0,0,0,0,0,12,10,0,1
75,914,Hancock,2010,13923,West Hancock Canine Rescue,Nauvoo,62354,Animal Shelter,0,0,0,0,0,0,191,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,197,4,1,0,915,Hancock,2011,West Hancock Canine Rescue,Carthage,62321,Animal Shelter,0,0,0,0,0,3,255,6,2,0,6,0,20,2,1,0,2,0,0,0,0,0,0,275,8,3,0
76,923,Hardin,2010,8564,City of Rosiclare,Rosiclare,62982,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,924,Hardin,2011,City of Rosiclare,Rosiclare,62982,0,0,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0
77,928,Henderson,2010,4651,Henderson County Dog Pound,Oquawka,61469,Animal Control,0,0,0,0,0,0,88,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,42,46,0,929,Henderson,2011,Henderson County Dog Pound,Oquawka,61469,0,0,0,0,0,0,0,86,21,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,86,21,60,5
78,933,Henry,2010,8088,City of Colona,Colona,61241,Animal Control,0,0,0,0,0,0,87,23,63,1,0,0,22,19,0,3,0,0,0,0,0,0,0,109,42,63,4,934,Henry,2011,City of Colona,Colona,61241,Animal Control,0,0,0,0,0,49,49,7,42,0,0,7,7,6,0,1,0,0,0,0,0,0,0,56,13,42,1
79,936,Henry,2010,5196,Geneseo Police Department,Geneseo,61254,Animal Control,0,0,0,0,0,0,36,6,30,0,0,0,26,21,5,0,0,0,0,0,0,0,0,62,27,35,0,937,Henry,2011,Geneseo Police Department,Geneseo,61254,Animal Control,0,0,0,0,0,0,35,7,28,0,0,0,15,10,5,0,0,0,0,0,0,0,0,50,17,33,0
80,940,Henry,2010,12142,Henry CO Humane Society Geneseo Chapter,Genoseo,61254,Animal Shelter,0,0,0,0,0,0,45,44,0,1,0,0,286,304,0,8,0,0,0,0,0,0,0,331,348,0,9,939,Henry,2011,Henry CO Humane Society Geneseo Chapter,Genoseo,61254,Animal Shelter,0,0,0,0,0,5,46,56,1,0,6,63,278,259,0,5,79,0,0,0,0,0,0,324,315,1,5
81,942,Henry,2010,6355,Henry CO Humane Society Kewanee Chapter,Kewanee,61443,Animal Shelter,0,0,0,0,0,0,90,115,0,5,0,0,61,90,0,15,0,0,0,0,0,0,0,151,205,0,20,943,Henry,2011,Henry CO Humane Society Kewanee Chapter,Kewanee,61443,Animal Shelter,0,0,0,0,0,3,79,70,1,3,8,100,96,60,0,11,125,0,0,0,0,0,0,175,130,1,14
82,946,Henry,2010,5008,Henry County Animal Shelter,Cambridge,61238,Animal Control,0,0,0,0,0,0,119,45,70,4,0,0,23,19,0,4,0,0,0,0,0,11,0,142,64,70,19,945,Henry,2011,Henry County Animal Shelter,Cambridge,61238,Animal Control,0,0,0,0,0,2,94,47,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0,94,47,42,5
83,964,Iroquois,2010,13793,Iroquois County Animal Rescue NFP,Iroquois,60945,Animal Shelter,0,0,176,40,0,0,0,0,0,0,0,0,304,216,2,4,0,0,0,0,0,0,0,304,216,2,4,965,Iroquois,2011,Iroquois County Animal Rescue NFP,Iroquois,60945,Animal Shelter,0,0,220,70,0,0,0,0,0,0,0,0,127,208,290,70,38,0,0,0,0,0,0,127,208,290,70
84,966,Iroquois,2010,13746,Poyner Pet Rescue,Clifton,60927,Animal Shelter,0,0,0,0,0,0,56,56,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,59,58,0,0,967,Iroquois,2011,Poyner Pet Rescue,Clifton,60927,Animal Shelter,0,18,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,969,Iroquois,2010,5477,Village of Onarga,Onarga,60955,Animal Control,0,0,0,0,0,0,5,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,970,Iroquois,2011,Village of Onarga,Onarga,60955,Animal Control,0,0,0,0,0,0,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,1
86,972,Iroquois,2010,7293,Wildwood Kennel,Watseka,60970,Animal Control,0,0,0,0,0,0,157,53,33,71,0,0,5,0,0,5,0,0,0,0,0,0,0,162,53,33,76,973,Iroquois,2011,Wildwood Kennel,Watseka,60970,Animal Control,0,0,0,0,0,0,189,58,32,87,12,0,5,0,0,5,0,0,0,0,0,0,0,194,58,32,92
87,980,Jackson,2010,204,Humane Society of Southern Illinois,Carbondale,62903,Animal Shelter,0,0,0,0,0,0,1159,126,189,550,0,0,1418,99,22,1029,0,0,150,15,0,85,0,2727,240,211,1664,981,Jackson,2011,Humane Society of Southern Illinois,Carbondale,62903,Animal Shelter,0,0,0,0,0,1001,1001,307,199,465,11,1713,1713,315,38,1312,25,137,137,15,1,102,0,2851,637,238,1879
88,983,Jackson,2010,13839,Midwest Animal Rescue Service,Murphysboro,62966,Animal Shelter,2,57,0,3,0,0,59,59,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,62,62,0,0,984,Jackson,2011,Midwest Animal Rescue Service,Murphysboro,62966,Animal Shelter,5,67,0,1,0,78,78,72,0,1,6,7,6,1,0,0,5,0,0,0,0,0,0,84,73,0,1
89,986,Jackson,2010,12038,St. Francis Care,Murphysboro,62966,Animal Shelter,0,0,0,0,0,0,413,340,4,10,0,0,79,67,0,1,0,0,0,0,0,0,0,492,407,4,11,987,Jackson,2011,St. Francis Care,Murphysboro,62966,Animal Shelter,0,0,0,0,0,80,353,322,6,27,78,16,98,80,0,14,20,0,0,0,0,0,0,451,402,6,41
90,1000,Jasper,2010,11194,Jasper County Animal Control,Newton,62448,Animal Control,0,0,0,0,0,0,151,1,64,86,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,64,86,1001,Jasper,2011,Jasper County Animal Control,Newton,62448,Animal Control,0,0,0,0,0,0,191,4,77,110,0,0,0,0,0,0,0,0,0,0,0,0,0,191,4,77,110
91,1004,Jefferson,2010,11881,Australian Cattle Dog Rescue Of IL,Texico,62889,Dog Dealer,0,0,0,0,0,0,354,309,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,354,309,0,11,1005,Jefferson,2011,Australian Cattle Dog Rescue Of IL,Texico,62889,Kennel Operator,0,0,0,0,0,35,222,217,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,222,217,0,15
92,1008,Jefferson,2010,13827,Big Paws Little Paws Rescue,Texico,62889,Kennel Operator,0,0,0,0,0,0,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,0,0,1009,Jefferson,2011,Big Paws Little Paws Rescue,Texico,62889,Kennel Operator,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1012,Jefferson,2010,13903,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,0,0,0,0,0,0,76,50,0,0,0,0,48,25,0,1,0,0,0,0,0,0,0,124,75,0,1,1013,Jefferson,2011,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,0,0,0,0,0,23,57,37,0,0,27,18,46,26,0,0,28,0,0,0,0,0,0,103,63,0,0
94,1015,Jefferson,2010,5064,Jefferson Co. Animal Control,Mt. Vernon,62864,Animal Control,0,0,0,0,0,0,1211,163,524,524,0,0,919,40,11,869,0,0,0,0,0,0,0,2130,203,535,1393,1016,Jefferson,2011,Jefferson Co. Animal Control,Mt. Vernon,62864,Animal Control,234,0,0,0,0,20,2064,234,188,1581,80,0,0,0,0,0,0,0,0,0,0,0,0,2064,234,188,1581
95,1028,Jersey,2010,3850,Jerseyville Animal Control,Jerseyville,62052,Animal Control,0,0,0,0,0,0,111,0,22,89,0,0,65,0,4,61,0,0,0,0,0,0,0,176,0,26,150,1029,Jersey,2011,Jerseyville Animal Control,Jerseyville,62052,Animal Control,0,0,0,0,0,0,166,14,23,116,0,0,61,11,2,45,0,0,0,0,0,0,0,227,25,25,161
96,1031,Jersey,2010,12326,Riverbend Humane Society,Jerseyville,62052,Animal Shelter,0,0,0,0,0,0,30,60,1,1,0,0,33,14,0,3,0,0,0,0,0,0,0,63,74,1,4,1032,Jersey,2011,Riverbend Humane Society,Jerseyville,62052,Animal Shelter,0,0,0,0,0,26,30,29,1,1,25,61,5,14,0,5,47,0,0,0,0,0,0,35,43,1,6
97,1049,Jodaviess,2010,9465,Safe Haven Humane Society,Elizabeth,61028,Animal Shelter,0,0,0,0,0,0,99,91,7,1,0,0,60,53,1,2,0,0,0,0,0,0,0,159,144,8,3,1050,Jodaviess,2011,Safe Haven Humane Society,Elizabeth,61028,Animal Shelter,0,0,0,0,0,7,83,77,0,2,11,16,61,50,1,4,22,0,0,0,0,0,0,144,127,1,6
98,1053,Jodaviess,2010,4982,Village of Warren,Warren,61087,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1052,Jodaviess,2011,Village of Warren,Warren,61087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1056,Johnson,2010,10693,Goines Kennels,Vienna,62995,Animal Control Facility,0,0,0,0,0,0,431,0,72,359,0,0,28,0,0,28,0,0,0,0,0,0,0,459,0,72,387,1057,Johnson,2011,Goines Kennels,Vienna,62995,Animal Control Facility,0,0,0,0,0,2,221,0,88,126,7,0,16,0,0,16,0,0,0,0,0,0,0,237,0,88,142
100,1064,Kane,2010,226,Anderson Animal Shelter,South Elgin,60177,Animal Shelter,0,0,0,0,0,0,297,224,48,30,0,0,520,414,8,33,0,0,0,1,0,0,0,817,639,56,63,1065,Kane,2011,Anderson Animal Shelter,South Elgin,60177,Animal Shelter,0,0,0,0,0,44,266,194,58,10,43,154,486,409,19,63,151,0,0,0,0,0,0,752,603,77,73
101,1068,Kane,2010,3626,Aurora Animal Control & Care,Aurora,60506,Animal Control,0,0,0,0,0,0,1359,175,433,459,0,0,1693,111,33,828,0,0,1129,0,2,288,0,4181,286,468,1575,1069,Kane,2011,Aurora Animal Control & Care,Aurora,60506,Animal Control,0,0,0,0,0,18,1477,242,428,611,33,51,1452,274,34,850,16,0,1121,4,3,303,0,4050,520,465,1764
102,1140,Kankakee,2010,4822,Kanakakee County Humane Society Inc.,Kankakee,60901,Animal Shelter,0,0,0,0,0,0,228,230,1,1,0,0,84,97,0,1,0,0,0,0,0,0,0,312,327,1,2,1141,Kankakee,2011,Kanakakee County Humane Society Inc.,Kankakee,60901,Animal Shelter,0,0,0,0,0,32,228,240,1,4,15,25,97,93,0,1,28,0,0,0,0,0,0,325,333,1,5
103,1143,Kankakee,2010,3970,Kankakee County Animal Control Center,Kankakee,60901,Animal Control,0,0,0,0,0,0,1065,413,257,395,0,0,385,160,7,418,0,0,81,41,7,33,0,1531,614,271,846,1144,Kankakee,2011,Kankakee County Animal Control Center,Kankakee,60901,Animal Control,0,0,0,0,0,0,873,279,251,343,0,0,346,188,3,155,0,0,42,17,0,25,0,1261,484,254,523
104,1146,Kankakee,2010,11653,New Beginnings For Cats,Bourbonnais,60914,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,168,280,0,36,0,0,0,0,0,0,0,168,280,0,36,1147,Kankakee,2011,New Beginnings For Cats,Bourbonnais,60914,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,92,214,167,2,40,99,0,0,0,0,0,0,214,167,2,40
105,1153,Kankakee,2010,13976,Sunrise Center - Animal Rescue,St. Anne,60964,Animal Shelter,40,0,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,Kankakee,2011,Sunrise Center - Animal Rescue,St. Anne,60964,Animal Shelter,12,12,12,9,0,2,31,24,0,0,9,3,53,21,25,0,10,0,0,0,0,0,0,84,45,25,0
106,1156,Kankakee,2010,12381,Village of Bradley,Bradley,60915,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,Kankakee,2011,Village of Bradley,Bradley,60915,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1159,Kankakee,2010,13825,Village of Manteno Animal Control,Manteno,60950,Animal Control,0,0,0,0,0,0,20,1,14,5,0,0,8,2,2,4,0,0,0,0,0,0,0,28,3,16,9,1160,Kankakee,2011,Village of Manteno Animal Control,Manteno,60950,Animal Control,0,0,0,0,0,0,37,3,30,4,0,0,12,2,2,8,0,0,0,0,0,0,0,49,5,32,12
108,1178,Kendall,2010,13910,Annie's Little Angels Small Breed Rescue,Oswego,60543,Animal Shelter,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,1179,Kendall,2011,Annie's Little Angels Small Breed Rescue,Plainfield,60544,Animal Shelter,0,0,0,0,0,0,73,60,0,2,11,0,40,15,0,2,20,0,0,0,0,0,0,113,75,0,4
109,1181,Kendall,2010,13789,Eye On The Sparrow,Plano,60545,0,0,0,0,0,0,0,253,250,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,253,250,1,2,1182,Kendall,2011,Eye On The Sparrow,Montgomery,60538,Animal Shelter,90,21,0,0,0,23,118,111,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,118,111,0,0
110,1184,Kendall,2010,11945,Greater Chicago Cavalier Rescue,Yorkville,60560,Animal Shelter,0,0,0,0,0,0,68,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,56,0,0,1185,Kendall,2011,Greater Chicago Cavalier Rescue,Yorkville,60560,Animal Shelter,0,0,0,0,0,10,66,72,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,66,72,0,2
111,1189,Kendall,2010,13987,Jellystone Bark's Rescue Rangers,Oswego,60543,Animal Shelter,20,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1190,Kendall,2011,Jellystone Bark's Rescue Rangers,Oswego,60543,Animal Shelter,204,307,0,0,0,0,511,509,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,511,509,0,2
112,1192,Kendall,2010,478,Kendall County Animal Control,Yorkville,60560,Animal Control,198,1,44,39,0,0,363,199,80,28,0,0,134,83,1,0,0,0,0,0,0,0,0,497,282,81,28,1193,Kendall,2011,Kendall County Animal Control,Yorkville,60560,Animal Control,102,10,51,11,0,10,278,166,95,18,9,4,122,110,3,6,7,0,0,0,0,0,0,400,276,98,24
113,1194,Kendall,2010,9582,Kendall County Pet H.A.V.E.N.,Oswego,60543,Animal Shelter,18,10,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,1195,Kendall,2011,Kendall County Pet H.A.V.E.N.,Oswego,60543,Animal Shelter,18,17,1,0,0,1,34,35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,35,36,0,0
114,1197,Kendall,2010,9577,Recycled Rotts Inc.,Oswego,60543,Animal Shelter,0,0,0,0,0,0,111,97,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,111,97,0,12,1198,Kendall,2011,Recycled Rotts Inc.,Oswego,60543,Animal Shelter,0,0,0,0,0,0,108,98,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108,98,0,10
115,1200,Kendall,2010,13865,Sita's Dog Sanctuary & Safe Haven,Yorkville,60560,Animal Shelter,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1199,Kendall,2011,Sita's Dog Sanctuary & Safe Haven,Yorkville,60560,Animal Shelter,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
116,1204,Kendall,2010,10937,Western Irish Setter Club Inc.,Minooka,60447,Animal Shelter,0,0,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,16,0,0,1205,Kendall,2011,Western Irish Setter Club Inc.,Minooka,60447,Animal Shelter,3,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
117,1227,Knox,2010,13761,Guardian Angels Humane Society,Galesburg,61401,Animal Shelter,0,0,0,0,0,0,13,13,0,0,0,0,102,78,0,0,0,0,5,7,0,0,0,120,98,0,0,1228,Knox,2011,Guardian Angels Humane Society,Galesburg,61401,Animal Shelter,0,0,0,0,0,6,10,14,0,0,2,38,42,49,0,0,31,4,0,5,0,0,4,52,68,0,0
118,1231,Knox,2010,7871,Knox County Humane Society,Galesburg,61401-9770,Animal Shelter,433,71,246,63,0,0,769,504,202,37,0,0,517,309,6,121,0,0,0,0,0,0,0,1286,813,208,158,1230,Knox,2011,Knox County Humane Society,Galesburg,61401,Animal Shelter,0,0,0,0,0,0,632,404,85,20,0,0,459,279,5,56,0,0,15,15,0,0,0,1106,698,90,76
119,1234,Knox,2010,8448,Knoxville Animal Control,Knoxville,61448,Animal Control,0,0,0,0,0,0,26,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,24,0,1233,Knox,2011,Knoxville Animal Control,Knoxville,61448,Animal Control,0,0,0,0,0,0,20,0,20,0,0,0,6,0,6,0,0,0,0,0,0,0,0,26,0,26,0
120,1235,Knox,2010,13922,River King Newfoundland Club Rescue,Brighton,62012,Animal Shelter,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1789,Montgomery,2011,River King Newfoundland Club Rescue,Brighton,62012,Animal Shelter,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
121,1351,Lasalle,2010,13358,City of Streator Animal Control,Streator,61364,Animal Control,0,0,0,0,0,0,90,0,80,10,0,0,75,0,0,75,0,0,0,0,0,0,0,165,0,80,85,1352,Lasalle,2011,City of Streator Animal Control,Streator,61364,Animal Control,0,0,0,0,0,2,115,32,64,19,2,0,41,0,0,41,0,0,0,0,0,0,0,156,32,64,60
122,1355,Lasalle,2010,10281,Illinois Valley Animal Rescue,Lasalle,61301,Animal Shelter,0,0,0,0,0,0,275,225,35,15,0,0,600,100,15,485,0,0,2,0,2,0,0,877,325,52,500,1356,Lasalle,2011,Illinois Valley Animal Rescue,Lasalle,61301,Animal Shelter,0,0,0,0,0,58,130,159,22,10,55,211,470,168,6,219,220,0,0,0,0,0,0,600,327,28,229
123,1357,LaSalle,2010,13822,Illinois Valley Cat Taxi,Mendota,61342,Animal Shelter,0,0,0,0,0,0,3,3,0,0,0,0,238,230,0,0,0,0,0,0,0,0,0,241,233,0,0,1368,LaSalle,2011,Safe House Animal Rescue League NFP,Mondota,61342,Animal Shelter,0,0,0,0,0,0,24,21,0,0,4,26,317,320,1,0,18,20,24,21,0,0,23,365,362,1,0
124,1358,Lasalle,2010,11531,Marseilles Veterinary Hospital,Marseilles,61341,Animal Control,0,0,0,0,0,0,49,26,11,12,0,0,27,23,4,0,0,0,0,0,0,0,0,76,49,15,12,1359,Lasalle,2011,Marseilles Veterinary Hospital,Marseilles,61341,Animal Control,0,0,0,0,0,0,21,7,12,1,1,1,2,2,0,0,1,0,0,0,0,0,0,23,9,12,1
125,1363,Lasalle,2010,8073,Pet Project Inc.,Marseilles,61341,Animal Shelter,0,0,0,0,0,0,178,171,0,0,0,0,73,45,0,1,0,0,0,0,0,0,0,251,216,0,1,1364,Lasalle,2011,Pet Project Inc.,Marseilles,61341,Animal Shelter,0,0,0,0,0,21,175,174,0,2,20,32,65,68,0,2,27,0,0,0,0,0,0,240,242,0,4
126,1386,Lawrence,2010,5422,Lawrence County Animal Control,Lawrenceville,62439,Animal Control,0,0,0,0,0,0,175,16,37,6,0,0,142,3,4,33,0,0,0,0,0,0,0,317,19,41,39,1387,Lawrence,2011,Lawrence County Animal Control,Lawrenceville,62439,Animal Control,0,0,0,0,0,4,210,14,30,17,8,0,95,3,3,16,1,0,0,0,0,0,0,305,17,33,33
127,1389,Lawrence,2010,8603,Lawrence County Humane Society (CATS),Lawrenceville,62439,Animal Shelter,55,15,13,10,0,0,271,55,18,12,0,0,179,23,5,15,0,0,0,0,0,0,0,450,78,23,27,1390,Lawrence,2011,Lawrence County Humane Society (CATS),Lawrenceville,62439,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,54,77,12,10,34,72,0,0,0,0,0,0,77,12,10,34
128,1401,Lee,2010,8565,City of Amboy,Amboy,61310,Animal Control,0,0,0,0,0,0,13,1,12,0,0,0,15,0,1,14,0,0,0,0,0,0,0,28,1,13,14,1402,Lee,2011,City of Amboy,Amboy,61310,Animal Control,0,0,0,0,0,0,9,5,4,0,0,0,64,3,0,61,0,0,0,0,0,0,0,73,8,4,61
129,1404,Lee,2010,6062,Granny Rose Animal Shelter,Dixon,61021,Animal Shelter,0,0,0,0,0,0,75,73,0,0,0,0,66,78,2,1,0,0,0,0,0,0,0,141,151,2,1,1405,Lee,2011,Granny Rose Animal Shelter,Dixon,61021,Animal Shelter,74,16,32,17,0,16,95,90,3,1,16,22,64,49,0,2,36,0,0,0,0,0,0,159,139,3,3
130,1410,Lee,2010,5490,Sauk Valley Humane Soc Inc,Mendota,61342,Animal Shelter,2,0,3,1,0,0,8,2,6,0,0,0,11,3,1,5,0,0,0,0,0,0,0,19,5,7,5,1411,Lee,2011,Sauk Valley Humane Soc Inc,Mendota,61342,Animal Shelter,2,0,5,2,0,7,1,2,4,0,0,50,4,3,1,2,48,0,0,0,0,0,0,5,5,5,2
131,1421,Livingston,2010,10364,Guardian Angel Basset Rescue Inc.,Dwight,60420,Animal Shelter,0,0,0,0,0,0,220,200,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,220,200,5,5,1422,Livingston,2011,Guardian Angel Basset Rescue Inc.,Dwight,60420,Animal Shelter,0,0,0,0,0,10,180,170,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,180,170,0,3
132,1424,Livingston,2010,13734,Livco Animal Control Inc.,Fairbury,61739,Animal Control,0,0,0,0,0,0,189,99,73,17,0,0,27,0,16,11,0,0,12,12,0,0,0,228,111,89,28,1425,Livingston,2011,Livco Animal Control Inc.,Fairbury,61739,Animal Control,0,0,0,0,0,0,210,143,51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,210,143,51,16
133,1427,Livingston,2010,9427,Livingston County Humane Society,Pontiac,61764,Animal Shelter,0,0,0,0,0,0,201,142,0,14,0,0,187,102,0,9,0,0,0,0,0,0,0,388,244,0,23,1428,Livingston,2011,Livingston County Humane Society,Pontiac,61764,Animal Shelter,0,0,0,0,0,23,126,98,0,13,38,71,103,107,0,8,59,0,0,0,0,0,0,229,205,0,21
134,1441,Logan,2010,12805,Humane Society of Logan County,Lincoln,62656,Animal Shelter,0,0,0,0,0,0,19,19,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,34,32,0,0,1442,Logan,2011,Humane Society of Logan County,Lincoln,62656,Animal Shelter,0,0,0,0,0,2,20,20,0,0,2,2,36,18,2,2,16,0,0,0,0,0,0,56,38,2,2
135,1444,Logan,2010,6968,Logan County Animal Control,Lincoln,62656,Animal Control,0,0,0,0,0,0,394,85,78,51,0,0,347,41,5,150,0,0,0,0,0,4,0,741,126,83,205,1445,Logan,2011,Logan County Animal Control,Lincoln,62656,Animal Control,0,0,0,0,0,15,303,75,110,50,20,18,420,55,5,212,20,0,0,0,0,4,0,723,130,115,266
136,1449,Macon,2010,10185,Homeward Bound Pet Shelter Inc.,Decatur,62526,Animal Shelter,0,0,0,0,0,0,366,337,3,2,0,0,94,69,0,1,0,0,0,0,0,0,0,460,406,3,3,1450,Macon,2011,Homeward Bound Pet Shelter Inc.,Decatur,62526,Animal Shelter,0,0,0,0,0,48,445,454,0,10,29,38,108,124,0,6,16,0,0,0,0,0,0,553,578,0,16
137,1452,Macon,2010,6479,Humane Society of Decator/Macon Co,Decatur,62526,Animal Shelter,0,0,0,0,0,0,72,52,3,1,16,0,104,49,0,2,51,0,0,0,0,0,0,176,101,3,3,1453,Macon,2011,Humane Society of Decator/Macon Co,Decatur,62526,Animal Shelter,0,0,0,0,0,16,55,61,3,0,7,51,35,56,0,1,29,0,0,0,0,0,0,90,117,3,1
138,1455,Macon,2010,13788,Illinois English Bulldog Rescue,Decatur,62526,Animal Shelter,0,0,0,0,0,0,90,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,0,2,1456,Macon,2011,Illinois English Bulldog Rescue,Decatur,62526,Animal Shelter,0,0,0,0,0,27,82,80,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,82,80,0,3
139,1458,Macon,2010,7978,Love at First Sight,Forsyth,62535,Animal Shelter,0,0,0,0,0,0,417,399,0,0,0,0,224,223,0,0,0,0,0,0,0,0,0,641,622,0,0,1459,Macon,2011,Love at First Sight,Forsyth,62535,Animal Shelter,0,0,0,0,0,0,396,382,5,9,0,0,146,121,8,17,0,0,0,0,0,0,0,542,503,13,26
140,1461,Macon,2010,4811,Macon County Animal Control & Care Ctr,Decatur,62526,Animal Control,0,0,0,0,0,0,1396,332,324,723,0,0,1640,233,26,1195,0,0,384,5,1,368,0,3420,570,351,2286,1462,Macon,2011,Macon County Animal Control & Care Ctr,Decatur,62526,Animal Control,0,0,0,0,0,0,1428,450,314,653,0,0,1603,383,25,1097,0,0,225,14,0,211,0,3256,847,339,1961
