,index1_x,County_x,Year_x,ShelterID,BusName_x,City_x,Zip_x,License Type_x,DogSold_x,PupSold_x,CatSold_x,KitSold_x,ExoticSold_x,BegInvDog_x,DogRec_x,DogAdopt_x,DogReclaim_x,DogEuth_x,EndInvDogs_x,BegInvCat_x,CatRec_x,CatsAdopt_x,CatsReclaim_x,CatEuth_x,EndInvCats_x,BegInvOther_x,OtherRec_x,OtherAdopt_x,OtherReclaim_x,OtherEuth_x,EndInvOther_x,AllRec_x,AllAdopt_x,AllReclaim_x,AllEuth_x,index1_y,County_y,Year_y,BusName_y,City_y,Zip_y,License Type_y,DogSold_y,PupSold_y,CatSold_y,KitSold_y,ExoticSold_y,BegInvDog_y,DogRec_y,DogAdopt_y,DogReclaim_y,DogEuth_y,EndInvDogs_y,BegInvCat_y,CatRec_y,CatsAdopt_y,CatsReclaim_y,CatEuth_y,EndInvCats_y,BegInvOther_y,OtherRec_y,OtherAdopt_y,OtherReclaim_y,OtherEuth_y,EndInvOther_y,AllRec_y,AllAdopt_y,AllReclaim_y,AllEuth_y
172,1807,Moultrie,2010,8566,Village of Arthur,Arthur,61911,Animal Control,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1806,Moultrie,2012,Village of Arthur,Arthur,61911,Animal Control,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
173,1815,Ogle,2010,11535,A Place To Call Home,Creston,60113,Animal Shelter,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,1814,Ogle,2012,A Place To Call Home,De Kalb,60115,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1820,Peoria,2010,8628,Foster Pet Outreach,Peoria,61601,Animal Shelter,0,0,0,0,0,0,67,56,1,2,0,0,7,7,0,0,0,0,0,0,0,0,0,74,63,1,2,1818,Peoria,2012,Foster Pet Outreach,Peoria,61601,Animal Shelter,35,28,26,17,0,7,68,63,4,2,6,9,53,43,1,3,15,0,0,0,0,0,0,121,106,5,5
175,1822,Peoria,2010,13702,Paws Giving Independence NFP,Peoria,61614,Animal Shelter,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1821,Peoria,2012,Paws Giving Independence NFP,Peoria,61614,Animal Shelter,0,0,0,0,0,0,10,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0
176,1825,Peoria,2010,13920,Peoria County Animal Welfare Shelter,Peoria,61603,Animal Control,0,0,0,0,0,0,2564,632,566,1161,0,0,2837,476,36,2269,0,0,156,57,3,70,0,5557,1165,605,3500,1824,Peoria,2012,Peoria County Animal Welfare Shelter,Peoria,61603,Animal Control,0,0,0,0,0,0,2341,793,573,934,0,0,2731,402,39,2280,0,0,149,99,7,40,0,5221,1294,619,3254
177,1828,Peoria,2010,11004,Pets For Seniors,Brimfield,61517,Animal Shelter,0,0,0,0,0,0,56,55,0,1,0,0,53,49,0,1,0,0,0,0,0,0,0,109,104,0,2,1827,Peoria,2012,Pets For Seniors,Brimfield,61517,Animal Shelter,0,0,0,0,0,0,22,22,0,0,0,15,125,128,0,1,11,0,0,0,0,0,0,147,150,0,1
178,1846,Perry,2010,4839,Perry County Animal Control,Pinckneyville,62274,Animal Control,0,0,0,0,0,0,326,217,80,27,0,0,227,108,0,112,0,0,1,1,0,0,0,554,326,80,139,1845,Perry,2012,Perry County Animal Control,Pinckneyville,62274,Animal Control,0,0,0,0,0,0,255,160,64,31,0,0,76,53,0,23,0,0,0,0,0,0,0,331,213,64,54
179,1849,Perry,2010,10838,Perry County Humane Society,Duquoin,62832,Animal Shelter,0,0,0,0,0,0,137,55,2,1,0,0,55,12,0,0,0,0,0,0,0,0,0,192,67,2,1,1848,Perry,2012,Perry County Humane Society,Duquoin,62832,Animal Shelter,0,0,0,0,0,17,161,89,0,1,24,9,50,14,0,1,12,0,0,0,0,0,0,211,103,0,2
180,1858,Piatt,2010,13808,Village of Mansfield ,Mansfield ,61854,Animal Shelter,0,0,0,0,0,0,14,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,15,0,1857,Piatt,2012,Village of Mansfield ,Mansfield ,61854,Animal Shelter,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0
181,1864,Pike,2010,8996,Pike County Animal Control,Pittsfield,62363,Animal Control,0,0,0,0,0,0,487,237,141,102,0,0,122,70,20,25,0,0,0,0,0,3,0,609,307,161,130,1863,Pike,2012,Pike County Animal Control,Pittsfield,62363,Animal Control,0,0,0,0,0,20,108,63,30,8,27,10,20,13,0,6,11,0,0,0,0,0,0,128,76,30,14
182,1869,Pope,2010,6793,Pope County Animal Pound,Golconda,62938,Animal Control,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,Pope,2012,Pope County Animal Pound,Golconda,62938,Animal Control,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1875,Pulaski,2010,7146,City of Mounds,Mounds,62964,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873,Pulaski,2012,City of Mounds,Mounds,62964,Animal Control,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17
184,1878,Pulaski,2010,6935,Mound City Animal Pound,Mound City,62963,Animal Control,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1876,Pulaski,2012,Mound City Animal Pound,Mound City,62963,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1890,Putnam,2010,8979,Village of Granville,Granville,61326,Animal Control,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,1888,Putnam,2012,Village of Granville,Granville,61326,Animal Control,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0
186,1896,Randolph,2010,6713,Chester City Pound,Chester,62233,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,Randolph,2012,Chester City Pound,Chester,62233,Animal Control,0,0,0,0,0,5,198,0,83,0,4,0,0,0,0,0,0,0,0,0,0,0,0,198,0,83,0
187,1899,Randolph,2010,7376,Evansville Dog Pound,Evansville,62242,Animal Control,0,0,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,1898,Randolph,2012,Evansville Dog Pound,Evansville,62242,Animal Control,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
188,1902,Randolph,2010,12697,Gunner's Run Rescue,Ruma,62278,Animal Shelter,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,1901,Randolph,2012,Gunner's Run Rescue,Ruma,62278,Animal Shelter,0,0,0,0,0,3,38,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0
189,1906,Randolph,2010,6969,Randolph County Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,145,71,26,48,0,0,36,12,2,22,0,0,0,0,0,0,0,181,83,28,70,1905,Randolph,2012,Randolph County Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,150,83,29,38,0,0,35,18,3,14,0,0,0,0,0,0,0,185,101,32,52
190,1909,Randolph,2010,10487,Randolph County Humane Society,Sparta,62286,Animal Shelter,0,0,0,0,0,0,190,49,4,10,0,0,51,18,14,4,0,0,0,0,0,0,0,241,67,18,14,1908,Randolph,2012,Randolph County Humane Society,Sparta,62286,Animal Shelter,0,0,0,0,0,22,160,126,9,4,43,4,58,43,0,3,16,0,0,0,0,0,0,218,169,9,7
191,1913,Randolph,2010,352,Sparta Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,256,106,100,50,0,0,125,0,0,125,0,0,56,0,0,56,0,437,106,100,231,1912,Randolph,2012,Sparta Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,50,0,30,20,0,0,25,0,0,15,0,0,0,0,0,0,0,75,0,30,35
192,1916,Randolph,2010,7682,Steelville Animal Control,Steeleville,62288,Animal Control,0,0,0,0,0,0,6,0,6,0,0,0,9,0,0,9,0,0,30,0,0,30,0,45,0,6,39,1915,Randolph,2012,Steelville Animal Control,Steeleville,62288,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1919,Randolph,2010,7619,Tilden Animal Control,Tilden,62292,Animal Control,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1918,Randolph,2012,Tilden Animal Control,Tilden,62292,Animal Control,0,0,0,0,0,0,7,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,8,0
194,1941,Richland,2010,8645,Humane Society of Olney Area,Olney,62450,Animal Shelter,0,0,0,0,0,0,58,39,18,1,0,0,44,29,11,4,0,0,3,3,0,0,0,105,71,29,5,1940,Richland,2012,Humane Society of Olney Area,Olney,62450,Animal Shelter,0,0,0,0,0,0,74,47,25,2,0,1,81,41,37,3,0,0,2,1,1,0,0,157,89,63,5
195,1944,Richland,2010,356,Richland County Animal Control Center,Olney,62450,Animal Control,0,0,0,0,0,0,418,10,49,94,0,0,259,1,1,46,0,0,0,0,0,0,0,677,11,50,140,1943,Richland,2012,Richland County Animal Control Center,Olney,62450,Animal Control,0,0,0,0,0,12,281,7,58,22,8,7,233,4,2,51,8,0,0,0,0,0,0,514,11,60,73
196,1952,Rock Island,2010,6357,Animal Aid Humane Society Inc.,Moline,61265,Animal Shelter,0,0,0,0,0,0,33,40,1,0,0,0,307,314,1,0,0,0,0,0,0,0,0,340,354,2,0,1951,Rock Island,2012,Animal Aid Humane Society Inc.,Moline,61265,Animal Shelter,37,10,76,144,0,3,35,37,0,0,2,70,85,76,0,0,65,0,0,0,0,0,0,120,113,0,0
197,1955,Rock Island,2010,4875,City of Silvis,Silvis,61282,Animal Control,0,0,0,0,0,0,63,0,41,0,0,0,20,1,2,0,0,0,1,0,0,0,0,84,1,43,0,1954,Rock Island,2012,City of Silvis,Silvis,61282,Animal Control,0,0,0,0,0,0,51,0,36,0,0,0,16,0,3,0,0,0,0,0,0,0,0,67,0,39,0
198,1958,Rock Island,2010,12090,Miss Valley German Shepherd Dog Rescue,Moline,61265,Animal Shelter,0,0,0,0,0,0,61,57,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,7,2,1957,Rock Island,2012,Miss Valley German Shepherd Dog Rescue,Moline,61265,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1961,Rock Island,2010,5297,Quad City Animal Welfare Center,Milan,61264,Animal Shelter,390,41,159,109,5,0,434,431,2,2,0,0,290,268,0,8,0,0,5,5,0,0,0,729,704,2,10,1960,Rock Island,2012,Quad City Animal Welfare Center,Milan,61264,Animal Shelter,366,15,159,91,14,33,382,366,1,1,31,84,250,250,0,0,84,2,14,13,0,1,2,646,629,1,2
200,1964,Rock Island,2010,12028,Rock Island County Animal Care & Control,Moline,61265,Animal Control,0,0,0,0,0,0,2307,1782,876,528,0,0,1894,902,39,868,0,0,74,25,4,39,0,4275,2709,919,1435,1963,Rock Island,2012,Rock Island County Animal Care & Control,Moline,61265,Animal Control,577,100,509,346,0,1883,1883,677,746,1152,0,1706,1706,854,46,708,0,53,53,21,3,19,0,3642,1552,795,1879
201,1976,Saline,2010,4465,Saline County Animal Control,Harrisburg,62946,Animal Control,0,0,0,0,0,0,642,5,61,319,0,0,371,0,0,344,0,0,0,0,0,0,0,1013,5,61,663,1975,Saline,2012,Saline County Animal Control,Harrisburg,62946,Animal Control,0,0,0,0,0,1,476,8,50,225,5,9,348,0,2,308,2,0,0,0,0,0,0,824,8,52,533
202,1986,Sangamon,2010,13501,Canine Solutions Rescue,Rochester,62563,Animal Shelter,30,11,0,0,0,0,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,1985,Sangamon,2012,Canine Solutions Rescue,Rochester,62563,Kennel Operator,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1989,Sangamon,2010,13978,Forever Home Feline Ranch,Springfield,62712,Animal Shelter,0,0,0,0,0,0,1,1,0,0,0,0,360,268,2,5,0,0,0,0,0,0,0,361,269,2,5,1990,Sangamon,2012,Forever Home Feline Ranch,Springfield,62712,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,129,91,87,0,13,120,0,0,0,0,0,0,91,87,0,13
204,1994,Sangamon,2010,10913,Illinois Humane,Springfield,62704,Animal Shelter,0,0,0,0,0,0,11,12,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,14,15,0,1,1993,Sangamon,2012,Illinois Humane,Springfield,62705,Animal Shelter,0,0,0,0,0,11,25,21,0,0,15,9,14,11,0,0,12,0,2,2,0,0,0,41,34,0,0
205,1998,Sangamon,2010,3257,Sangamon County Animal Countrol CTR.,Springfield,62703,Animal Control,0,0,0,0,0,0,2553,818,511,776,0,0,1977,595,31,1065,0,0,580,16,10,373,0,5110,1429,552,2214,1997,Sangamon,2012,Sangamon County Animal Countrol CTR.,Springfield,62703,Animal Control,676,135,414,294,10,0,2105,811,487,485,0,0,1630,708,27,562,0,0,625,10,4,270,0,4360,1529,518,1317
206,2016,Schuyler,2010,396,Schuyler County Dog Pound,Rushville,62681,Animal Control,0,0,0,0,0,0,198,174,13,11,0,0,4,0,2,2,0,0,42,0,30,12,0,244,174,45,25,2015,Schuyler,2012,Schuyler County Dog Pound,Rushville,62681,Animal Control,0,0,0,0,0,0,132,108,17,7,0,0,8,5,3,0,0,0,1,1,0,0,0,141,114,20,7
207,2024,Scott,2010,10871,Scott County Dog Rescue,Winchester,62694,Animal Shelter,0,0,0,0,0,0,183,173,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,203,191,0,0,2022,Scott,2012,Scott County Dog Rescue,Winchester,62694,Animal Shelter,0,0,0,0,0,12,146,143,0,0,15,0,3,3,0,0,0,0,0,0,0,0,0,149,146,0,0
208,2028,Shelby,2010,7889,City of Windsor,Windsor,61957,Animal Control,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,2027,Shelby,2012,City of Windsor,Windsor,61957,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
209,2031,Shelby,2010,4991,Shelby County Animal Control,Shelbyville,62565,Animal Control,0,0,0,0,0,0,563,180,21,251,0,0,14,6,1,7,0,0,0,0,0,0,0,577,186,22,258,2030,Shelby,2012,Shelby County Animal Control,Shelbyville,62565,Animal Control,0,0,0,0,0,4,184,106,28,43,3,1,47,38,3,6,0,0,0,0,0,0,0,231,144,31,49
210,2036,Shelby,2010,10224,Sigel Animal Control,Sigel,62462,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,Shelby,2012,Sigel Animal Control,Sigel,62462,Animal Control,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1
211,2039,Shelby,2010,13942,Village of Herrick,Herrick,62431,Animal Control,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,2038,Shelby,2012,Village of Herrick,Herrick,62431,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2042,Shelby,2010,7147,Village of Tower Hill,Tower Hill,62571,Animal Control,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,4,0,2041,Shelby,2012,Village of Tower Hill,Tower Hill,62571,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2057,St. Clair,2010,371,Belleville Area Humane Society,Belleville,62223,Animal Shelter,0,0,0,0,0,0,802,463,26,220,0,0,556,299,3,150,0,0,49,0,0,47,0,1407,762,29,417,2056,St. Clair,2012,Belleville Area Humane Society,Belleville,62223,Animal Shelter,0,0,0,0,0,85,822,484,102,227,94,130,513,377,19,76,171,1,25,0,0,25,1,1360,861,121,328
214,2061,St. Clair,2010,14083,Gateway Pet Guardians,Swansea,62226,Animal Shelter,0,0,0,0,0,0,39,37,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,47,38,0,1,2060,St. Clair,2012,Gateway Pet Guardians,Swansea,62226,Animal Shelter,0,0,0,0,0,56,143,144,0,0,55,7,3,4,0,0,6,0,0,0,0,0,0,146,148,0,0
215,2064,St. Clair,2010,9954,IL-MO Rescue,Belleville,62220,Animal Shelter,0,0,0,0,0,0,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,0,0,2063,St. Clair,2012,IL-MO Rescue,Belleville,62220,Animal Shelter,0,0,0,0,0,7,68,58,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,68,58,0,1
216,2067,St. Clair,2010,6311,Marissa Animal Control,Marissa,62257,Animal Control,0,0,0,0,0,0,112,0,33,0,0,0,128,0,11,0,0,0,0,0,0,0,0,240,0,44,0,2066,St. Clair,2012,Marissa Animal Control,Marissa,62257,Animal Control,0,0,0,0,0,0,65,0,15,0,0,0,49,0,2,0,0,0,0,0,0,0,0,114,0,17,0
217,2070,St. Clair,2010,12774,Midwest Schipperke Rescue Inc.,O'Fallon,62269,Animal Shelter,0,0,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,1,2069,St. Clair,2012,Midwest Schipperke Rescue Inc.,O'Fallon,62269,Animal Shelter,0,0,0,0,0,4,14,8,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,4
218,2074,St. Clair,2010,13700,Rico's Rescue,Belleville,62223,Animal Shelter,21,150,2,24,0,0,195,171,4,6,0,0,3,2,0,0,0,0,0,0,0,0,0,198,173,4,6,2073,St. Clair,2012,Rico's Rescue,Belleville,62223,Animal Shelter,54,99,3,10,0,160,160,153,4,7,10,13,13,13,0,0,0,0,0,0,0,0,0,173,166,4,7
219,2077,St. Clair,2010,13786,Spencer Pet Rescue,O'Fallon,62269,Animal Shelter,311,314,37,87,0,0,665,625,0,2,0,0,69,37,0,6,0,0,0,0,0,0,0,734,662,0,8,2076,St. Clair,2012,Spencer Pet Rescue,O'Fallon,62269,Animal Shelter,232,179,31,73,0,438,0,411,0,0,27,142,0,104,0,0,38,0,0,0,0,0,0,0,515,0,0
220,2080,St. Clair,2010,4913,St. Clair County Animal Services,Belleville,62222,Animal Control,0,0,0,0,0,0,4871,530,1442,2899,0,0,3949,189,128,3632,0,0,0,0,0,0,0,8820,719,1570,6531,2079,St. Clair,2012,St. Clair County Animal Services,Belleville,62222,Animal Control,0,0,0,0,0,0,4112,709,1772,1631,0,0,2446,216,318,1875,37,0,0,0,0,0,0,6558,925,2090,3506
221,2098,Stark,2010,6212,Stark County Animal Control,Toulon,61483,Animal Control,0,0,0,0,0,0,25,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,5,2096,Stark,2012,Stark County Animal Control,Toulon,61483,Animal Control,0,0,0,0,0,20,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10
222,2101,Stephenson,2010,12772,Critter Camp,German Valley,61039,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,36,0,0,0,232,36,0,0,2100,Stephenson,2012,Critter Camp,German Vally,61039,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,223,46,0,0,350,223,46,0,0
223,2104,Stephenson,2010,399,Freeport Animal Hospital Inc.,Freeport,61032,Animal Control,18,21,22,41,0,0,108,50,46,12,0,0,45,0,0,45,0,0,0,0,0,0,0,153,50,46,57,2103,Stephenson,2012,Freeport Animal Hospital Inc.,Freeport,61032,Animal Control,24,9,103,60,0,2,169,98,32,41,1,11,115,24,12,82,8,0,0,0,0,0,0,284,122,44,123
224,2107,Stephenson,2010,400,Freeport City Pound,Freeport,61032,Animal Control,0,0,0,0,0,0,243,0,117,54,0,0,86,0,0,58,0,0,0,0,0,0,0,329,0,117,112,2106,Stephenson,2012,Freeport City Pound,Freeport,61032,Animal Control,0,0,0,0,0,0,237,0,127,0,0,0,79,0,0,0,0,0,163,0,0,163,0,479,0,127,163
225,2110,Stephenson,2010,6480,Friends Forever Humane Society,Freeport,61032,Animal Shelter,149,63,35,120,0,0,212,212,4,3,0,0,106,185,1,20,0,0,0,0,0,0,0,318,397,5,23,2109,Stephenson,2012,Friends Forever Humane Society,Freeport,61032,Animal Shelter,158,44,77,51,0,27,235,202,24,1,21,42,142,128,0,6,25,0,0,0,0,0,0,377,330,24,7
226,2123,Tazewell,2010,13939,New Spirit Laussie Rescue,Washington,61571,Animal Shelter,0,0,0,0,0,0,111,77,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,111,77,0,3,2121,Tazewell,2012,Australian Shepherd Rescue Midwest,Washington,61571,Animal Shelter,42,7,0,0,0,14,72,49,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,72,49,0,2
227,2125,Tazewell,2010,408,Tazewell Animal Protective Society,Pekin,61554,Animal Shelter,0,0,0,0,0,0,530,469,1,3,0,0,415,293,0,7,0,0,0,0,0,0,0,945,762,1,10,2124,Tazewell,2012,Tazewell Animal Protective Society,Pekin,61554,Animal Shelter,592,109,172,89,0,66,682,701,1,2,44,105,205,261,1,3,45,0,0,0,0,0,0,887,962,2,5
228,2128,Tazewell,2010,4246,Tazewell County Animal Control,Tremont,61568,Animal Control,57,23,53,20,0,0,934,80,344,318,0,0,1172,73,17,917,0,0,89,0,0,32,22,2195,153,361,1267,2127,Tazewell,2012,Tazewell County Animal Control,Tremont,61568,Animal Control,30,1,14,16,0,908,908,32,371,290,22,969,969,34,26,727,75,188,188,0,4,46,22,2065,66,401,1063
229,2137,Union,2010,13872,Cache Creek Animal Rescue,Anna,62906,Animal Shelter,0,0,0,0,0,0,673,513,18,34,0,0,199,168,0,27,0,0,1,1,0,0,0,873,682,18,61,2136,Union,2012,Cache Creek Animal Rescue,Anna,62906,0,0,0,0,0,0,0,772,592,10,74,28,0,256,222,0,23,11,0,0,0,0,0,0,1028,814,10,97
230,2140,Union,2010,10036,Paws' Place Adoption Center,Anna,62906,Animal Shelter,0,0,0,0,0,0,300,237,0,0,0,0,52,36,0,0,0,0,0,0,0,0,0,352,273,0,0,2139,Union,2012,Paws' Place Adoption Center,Anna,62906,Animal Shelter,0,0,0,0,0,50,326,318,3,2,33,20,60,46,0,1,33,0,0,0,0,0,0,386,364,3,3
231,2143,Union,2010,7641,Union County Animal Control,Cobden,62920,Animal Control,0,0,0,0,0,0,302,40,62,79,0,0,104,1,3,62,0,0,7,70,7,0,0,413,111,72,141,2142,Union,2012,Union County Animal Control,Cobden,62920,Animal Control,0,0,0,0,0,18,376,56,65,22,13,42,252,30,0,30,32,2,4,3,1,0,0,632,89,66,52
232,2152,Vermilion,2010,13949,Citizens For Animal Rescue And Adoption,Tilton,61833,Animal Shelter,49,56,86,66,0,0,105,105,0,0,0,0,294,152,4,0,0,0,0,0,0,0,0,399,257,4,0,2150,Vermilion,2012,Citizens For Animal Rescue And Adoption,Tilton,61833,Animal Shelter,34,39,33,17,0,23,73,73,14,0,23,297,174,50,5,0,416,0,1,0,0,0,1,248,123,19,0
233,2156,Vermilion,2010,415,Humane Society Of Danville,Danville,61832,Animal Shelter,0,0,0,0,0,0,824,194,301,329,0,0,716,93,30,570,0,0,11,5,0,6,0,1551,292,331,905,2154,Vermilion,2012,Humane Society Of Danville,Danville,61832,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2158,Vermilion,2010,5202,Vermilion County Animal Shelter,Danville,61834,Animal Control,0,0,0,0,0,0,1198,629,203,294,0,0,1235,517,22,632,0,0,88,10,1,12,0,2521,1156,226,938,2157,Vermilion,2012,Vermilion County Animal Shelter,Danville,61834,Animal Control,184,149,66,48,0,25,1158,338,226,203,95,38,975,114,17,469,120,0,119,0,0,11,0,2252,452,243,683
235,2171,Wabash,2010,418,Wabash County Animal Control,Mt. Carmel,62863,0,0,0,0,0,0,0,354,77,37,2,0,0,244,93,3,4,0,0,0,0,0,0,0,598,170,40,6,2169,Wabash,2012,Wabash County Animal Control,Mt. Carmel,62863,0,0,0,0,0,0,0,492,93,30,2,0,0,231,113,2,8,0,0,0,0,0,1,0,723,206,32,11
236,2175,Warren,2010,2945,Warren County Dog Pound,Monmouth,61462,Animal Control,0,0,0,0,0,0,241,83,127,11,0,0,225,180,2,41,0,0,0,0,0,0,0,466,263,129,52,2174,Warren,2012,Warren County Dog Pound,Monmouth,61462,0,0,0,0,0,0,5,206,50,141,7,3,5,53,23,3,12,4,0,2,2,0,0,0,261,75,144,19
237,2178,Warren,2010,10075,Western Illinois Animal Rescue Inc.,Monmouth,61462,Animal Shelter,0,0,0,0,0,0,60,40,0,5,0,0,75,30,0,15,0,0,0,0,0,0, ,135,70,0,20,2177,Warren,2012,Western Illinois Animal Rescue Inc.,Monmouth,61462,Animal Shelter,0,0,0,0,0,0,19,16,0,1,2,3,50,15,2,3,33,0,0,0,0,0,0,69,31,2,4
238,2188,Washington,2010,3796,Washington County Animal Control,Nashville,62263,Animal Control,0,0,0,0,0,0,283,201,75,7,0,0,212,208,1,3,0,0,0,0,0,0, ,495,409,76,10,2186,Washington,2012,Washington County Animal Control,Nashville,62263,Animal Control,0,0,0,0,0,0,294,210,78,6,0,0,399,397,0,2,0,0,0,0,0,0,0,693,607,78,8
239,2188,Washington,2010,3796,Washington County Animal Control,Nashville,62263,Animal Control,0,0,0,0,0,0,283,201,75,7,0,0,212,208,1,3,0,0,0,0,0,0, ,495,409,76,10,2187,Washington,2012,Washington County Animal Control,Nashville,62263,Animal Control,0,0,0,0,0,0,294,210,78,6,0,0,399,397,0,2,0,0,0,0,0,0,0,693,607,78,8
240,2195,Wayne,2010,7575,Wayne County Humane Society,Fairfield,62837,Animal Shelter,0,0,0,0,0,0,564,121,65,80,0,0,512,45,1,466,0,0,0,0,0,0, ,1076,166,66,546,2194,Wayne,2012,Wayne County Humane Society,Fairfield,62837,Animal Shelter,0,0,0,0,0,28,573,369,81,122,29,13,561,217,10,333,14,13,0,12,1,0,0,1134,598,92,455
241,2200,White,2010,3791,Carmi City Dog Pound,Carmi,62821,Animal Control,0,0,0,0,0,0,304,100,84,120,0,0,0,0,0,0,0,0,0,0,0,0, ,304,100,84,120,2199,White,2012,Carmi City Dog Pound,Carmi,62821,Animal Control,0,0,0,0,0,0,164,40,90,35,1,0,0,0,0,0,0,0,0,0,0,0,0,164,40,90,35
242,2203,White,2010,7123,Grayville City Dog Pound,Grayville,62844,Animal Control,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0, ,32,0,32,0,2202,White,2012,Grayville City Dog Pound,Grayville,62844,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
